id,name,new_id
343629135695512,House DFL Leader Melissa Hortman,3643
161929783920704,Andrea Nahles,3363
655193467874666,Manfred Haimbuchner,5062
601731366534592,Artur Bisneto,2865
1696265500641734,Simon Millman MLA,3429
110514118971174,Cat Smith MP,3673
244203092351765,Marianna Madia,1204
364042537032048,Senador Paulo Paim,4146
299626290351,Chantal Jouanno,4302
14997280459,Daniel Rugholm,4022
298398717018170,Mark Lancaster,9
588400107853314,Marco Furfaro,991
50118509705,Flick Drummond,3188
612853245438547,Mick de Brenni for Springwood,4924
713227482071319,Arash Derambarsh,45
1485685785066189,Gabrielle Lemieux,5663
470668999664322,Tessa Jowell,1575
1377544669183562,Pat Deering,2892
84820452907,His Highness Sheikh Mohammed bin Rashid Al Maktoum,199
593462354164526,Christian Winklmeier,2749
158717724139885,Albert Rivera,1516
701157909897259,Sophie Kiwala,1455
131424493656687,Lord Mayor of Brisbane - Graham Quirk,4201
173517072696584,George P. Bush,232
212655652161526,Carlos Eduardo Cadoca,3348
535004576537144,Ada Lucia De Cesaris,4191
46150078821,Glenn Hegar,3774
106788277539,Freddy Guevara Cortez,3656
123368671040530,Paulo Teixeira,3894
108102605930483,Senator Michelle Benson,5902
864219730271858,Ronaldo Martins,4384
147031002000511,Siegfried Lorek,2052
169703019755684,Canan Bayram,2626
1405983503060572,Sylvia Pinel,660
1639000493065240,Dr. Jens Katzek,189
621662804554294,Florencia Lopez,2315
168267103675456,Stefan Ebner,1642
193106504107349,Sergio Lo Giudice,3231
273467342787874,Michelle Donelan MP,950
205395698264,Jean-Marc Ayrault,3615
167985906708029,"Peter Tomaschko, MdL",5102
260603653970023,Mikheil Saakashvili,4102
120875131363740,Ulrich Kelber,4525
1844267995803261,Heike Wermer,2147
401049713305485,Maree Edwards MP,4810
669637636393367,Marina Sant'Anna,452
231109580417919,Frank Kupfer,4973
835390969835583,Declan Clausen,5186
300073646806,Joan Burton,5664
1168989179813992,Brendon Grylls,1465
422613591086505,Rainer Thiel,3974
372509762823054,Clive Efford,1614
388811064617464,Delegado Eder Mauro,1914
130727956973250,Anna Krupka,313
640875249313244,Sylvia Pantel,1710
274687979233940,Congressman G. K. Butterfield,1565
100198918790,Sean Duffy,1945
339953416062764,Jorge Viana,3311
227718097268640,Jens Geier,5163
637530099685368,Jens P. Meyer,1085
293136030810246,Sir Peter Bottomley MP,3008
443587089023404,Walter Tocci,3060
457480214329376,Arturo Scotto,2609
1830613690508245,Jochen Ritter,5094
37684209618,Rushanara Ali,4820
386537564854222,Tom Tugendhat,4068
50747210078,Artur Mas,4094
522930704494653,Matt Hancock,2225
7320486731,Chris Van Hollen,3137
533125513515803,Mike Gallagher,868
1609645495950424,James Shaw MP,1267
388070251389421,Hiram Torres,4536
6316744206,Jon Tester,4357
263560423714979,Dr. Mahesh Sharma,2247
133863926759971,Christophe Castaner,95
1162955093739508,Jasmina Hostert,370
989620351091427,Tim Wilson - Federal Liberal Member for Goldstein,3117
360528603966395,Thiago Peixoto,4986
537346256313803,Zed Seselja,2339
167750607084297,Danielle Rowley MP for Midlothian,1200
335379036616986,Wellington Roberto,2655
591017634257019,Karmenu Vella,4107
295140707319772,Labour in Pakuranga,2974
744196388945576,Pedro Cunha Lima,5842
64045221376,Stefan Kaufmann,277
288109744732656,Martyn Day MP,2696
1608254419405031,Arnold Viersen,412
160389004118249,Iulian Dumitrescu,3392
625337820832552,Andreas Zakostelsky,4584
422093341140513,Simonetta Rubinato,1730
345997035530264,"Emma McBride MP, Federal Member for Dobell",5202
1472988592978308,Gagan Sikand,2675
404683979561081,Bertel Haarder,1110
488796684506891,Hans-Joachim Schabedoth,4034
391477497562861,Danilo Forte,320
92576009043,Jens Spahn,3491
517350781618795,Tom Koenigs,499
124390631098702,Meka Whaitiri MP,3413
726331224152565,Steven Woolfe MEP,4174
867226149970219,Dominique Estrosi Sassone,4507
423410057675285,"Jeff Seeney MP, Member for Callide",93
21226584504,Dean Heller,4600
408726365984721,Jayne Cowan,4069
65727594614,Brandon Creighton,16
138987483307740,Sebastian Brehm,1393
133029900050448,Jimmy Jairala,4463
1390272641222659,Arlindo Chinaglia,2218
463352640362074,Niclas Bekker Poulsen,4007
568212286562800,Alberto Zolezzi - Movimento 5 Stelle,4538
516725565030981,Brendan Boyle,104
363269177016530,Kula Segaran,224
318890108312826,Anna Kinberg Batra,4314
649998731776912,Raj Grewal,889
7860876103,Joe Biden,5317
1659017274371990,Roberto Morassut,2199
154288631330516,Tawakkol Karman,2550
1489879081317918,Eva Lawler MLA: Member for Drysdale,5450
209917169028411,Arnaud Leroy,3571
861136243903258,Miguel Coelho,3483
429957570419097,Professor Israel,4154
1422594927985519,Angela Albino,156
184047904961795,Brendan Ryan TD,2461
216099355223068,Daniel Almeida,4634
8408030527,Debbie Stabenow,4322
439426972764704,Vijay Goel,3444
14535753003,Jim Murphy,5768
367577357909,Denis Ducarme,2498
162825633790607,Christoph Meyer,5653
6726182861,Mike Pence,4819
467097719983247,Ingo Wellenreuther,3547
1178319335516699,Diane Finley,4918
293691404006904,John Spellar,2496
1819927734899229,Claudia Beamish,3813
1631818757031238,David Davis MP,3229
214354821918864,Reginaldo Lopes,2243
154217298059909,Deputato Ivan Catalano,4564
383828221792015,"Marilyn Gladu, MP",686
10400775935,Earl Dreeshen,2928
566642400120066,Silvana Covatti,3563
345234268906087,Michel Magras,4559
152945461446375,Ettore Rosato,3298
1549511365261275,Omar De Marchi,5514
399660030095815,Amama Mbabazi,5252
183293561752066,Roberto Giachetti,3440
144997275568530,Ravneet Singh Bittu,449
448067428633859,Osvaldo Reis,3564
465488856837301,Nicolas Ducote,5024
658206167577448,State Representative Greta Johnson,2370
204575459552797,Chris Alexander,2131
297489867019788,Jackson Barreto,996
274527822566791,Ciro Nogueira,3963
202017199815602,Pilar del Castillo,5698
154596731319540,Arkadiusz Myrcha,5392
9351652533,Maria Cantwell,4666
257253627744849,Helen Mc Entee,3819
173347701125,Governor Jan Brewer,71
785196888157078,Aaron Harper MP,4978
558021017561546,Ulla Schmidt,4901
140930379388330,Kishan Reddy Gangapuram,975
19746116584,Carolyn Bennett,3885
53248632608,Andreas Schwab,1793
412497982288246,Ulrike Rodust,5241
173780875979272,Virginio Merola,1917
253240538103112,Juani Ustarroz,5776
160013924065532,Matt Thistlethwaite MP,4498
1477839192436532,Kinga Gajewska,2180
105097609547951,Paul Pinsky,768
139443622778678,Troels Lund Poulsen,1049
150535498378918,Nathan Cullen,2155
351897668271152,Ewald Schurer,2793
1416610568571045,Steffen Kanitz,400
592063954219060,Heinrich Rudrof,5184
130830350289607,Winfried Kretschmann,513
179486155473577,Kathleen Lynch,124
211381752221624,Linda Fabiani MSP for East Kilbride,3701
1375993365821383,Marco Buschmann,5511
170166996524709,Orlando Morando,4393
1424223304461114,Mohammad Sarwar,1981
481104552074832,Ben Wyatt,1359
35889281850,Mohamed Nasheed (Anni),5680
7822408815,Jane Nelson,5731
261788690587714,Henrique Fontana,1458
380963755339193,Jean-Michel Baylet,5784
438019436262338,Sandra Frauenberger,2388
230987545238,Senator Thomas V. Mike Miller Jr.,2721
263526990446424,Sabine Weiss,5869
345551685548380,Adrian Rurawhe,5591
769588653098698,David Bennett MP,315
1625602874389710,Rob Stokes,2448
432710136804455,Alessio Villarosa,2427
1595039567375763,Leela Sharon Aheer,801
171274572931194,Thomas Oppermann,1470
679158105480679,Manuel Natal Albelo,1337
51275855094,Bobby Jindal,5394
294245294017078,Florian Graf,492
751240091655625,Roland Heintze,4348
443846892331998,Maria Vamvakinou MP,1621
430666300346442,Alessia Petraglia,3725
1018973434835820,Antonio Bassolino,2434
1420209928262255,Joe McHugh TD,3827
675335025810105,Luca Frusone,4216
183119742186129,Bruce Stanton MP,2331
26731418715,Brian Jean,918
1464829283764986,Juscelino Filho,521
943198402357632,Max Hiegelsberger,1901
69490331421,Anna Maria Corazza Bildt,3672
343089325847478,Walter Taubeneder,2385
118488718286807,Viviana Bonilla Salcedo,1438
113335124914,Matteo Renzi,1003
1397033537208197,Majid Jowhari,5879
199879180174656,Chris Tallentire MLA,3227
142328005909922,Shantel Krebs,4345
137292926415155,Hartmut Koschyk,5228
456082177763485,Manfred Weber,1864
399610793419033,Thomas Gebhart,3285
385838724767807,Will Hodgman,4467
582049905212983,K Surendran,5818
146689446314,Robert Arrigo,3792
1774368136184466,Pavel Popescu,701
1475411276096169,Marcel Hafke,4568
765082970234971,Mariano Rabino,1462
998437996886659,Paul Kirby: Member for Port Darwin,5648
1896617717326264,Miguel Rossetto,4528
148479291993822,Jean-Paul Fournier,2164
411744012296662,Diana Lehmann,4532
590527104313523,Pearse Doherty,4862
624049904363218,"Glenn van Dijken, MLA",1771
278256552212142,Edward Davey,5472
1442353122683650,Catherine Fournier,1973
385575734873331,Jeff Smith MP,599
337829036414516,Jens Bitzka,3999
827859830575330,Eva Maydell (Paunova),775
816102231813569,Chris Gambian,2116
407412306018889,Mara Mucci,106
1407975036082916,Jonathan Arnott MEP,4222
221572387935378,Fernando Torres Graciano,927
121115018256872,Andreas Stoch,4535
109592402468562,Deb Fischer,1390
370248632997656,Detlev Pilger,1045
7090829369,Peter DeFazio,5534
1394809747465555,Margaret Horb MdB,4700
686740488143355,Nadja Weippert,3072
114926345184586,Maurizio Sacconi,4695
166365600212391,Eberhard Gienger,4713
102605136589012,"Petra Ernstberger, SPD",5213
281421992030474,Erik Christensen,5223
155137017871640,Jack Dromey MP,5765
19891033712,Geoff Regan,1018
263332637458329,Henning Otte,2963
263462127087524,Deb Frecklington MP,2202
182266801912488,Massimiliano Smeriglio,5656
94145343128,Jean-Claude Juncker,5118
987157611336078,Toinho Carolino,3782
195896297278825,Pinheiro Senador,3580
202917136391933,Representative Mike Kuglitsch,4411
309867232515766,Mette Abildgaard,4019
62894440884,Bajnai Gordon,80
213324332126468,Dieter Stier,3759
475793402492671,William Wragg MP,5488
139782149374162,Benjamin Strasser,29
132368973514210,"Gilles Bisson, MPP Timmins-James Bay",3249
845007428912767,Chris Stephens MP Glasgow South West,1781
6916472567,Michael Burgess,5854
24352982198,Ida Auken,215
1546602422298022,Gordon Ramsay MLA,4712
632302966845552,Celina Caesar-Chavannes,2235
443084809157894,Mike Bossio,2834
103286879730089,Congressman Dan Lipinski,2682
1591430144413480,Yves Robillard,3674
131013436910692,Alfredo Del Mazo Maza,2044
290881691011354,Andreas Schieder,3400
208610802492299,Afonso Hamm,4609
483770125073467,Ian Murray for Edinburgh South,2796
106535802709949,Vlad Filat,1824
109959002750968,Cr Amanda Cooper,5904
124269994267490,Virbhadra Singh,3864
1487072754940221,Manuel Cidre,2660
541412162573718,Charlie Flanagan,970
381999078529170,Karl-Heinz Florenz,4109
1714244788796089,Thomas Sattelberger,2729
551183884918288,Mary Creagh,1347
131694680334259,Sorin Moldovan,4449
35421541164,Deputy Mayor Adrian Schrinner,3853
127235530639890,CM Lim Guan Eng,3443
402408806477773,David Coleman - Member for Banks,5168
131953483598551,"Dr. Renate Sommer, MdEP",3468
43486852996,Denis Verdini,2581
219370601507751,Victor Hermosillo,4981
279356845540558,Conceicao Sampaio,3202
169998233019817,Hadia Tajik,1705
286924118014890,Luigi Manconi,2768
294291737296480,Austin Petersen,2897
228788640665623,Darshan Kang MP,3717
523586527672529,Annastacia Palaszczuk MP,2639
594536550631925,Manfred Juraczka,473
881166291914255,Claus Schmiedel,3613
1435334113381119,Edoardo Fanucci,3476
89558568296,Laura Montero,3579
313558735338761,Doutor Rosinha,2835
262699963763818,Pollyana Gama,3540
1125047917526728,Murray Watt - Senator for Queensland,2917
1694267150901055,Alice Wong,1409
702563316515363,Michael Thews - MdB,3082
158821290845710,Christian Franke,1723
782456275140355,Dr. Frauke Petry,5856
535867216597296,Lawrence MacAulay,791
449606781885011,Rachel Stephen-Smith MLA,4197
1572420376354983,Pacho Santos,4483
1519237084957013,Martin Rabanus,3414
527615517396604,Jeff Collins MLA: Member for Fong Lim,664
195006627280103,Dr. Robbin Juhnke,5390
422763787806545,Karin Thissen,4799
441907505922632,Paolo De Castro,105
108306662588386,Maria Vassilakou,5901
118948271632865,Henrik Dahl,2302
669243103118034,Bodo Ramelow,132
1522202731410785,Katarina Barley,5416
127827007323828,Matt Jeneroux,2914
141741619229068,Dan Harris,2289
128468756008,Barry Knight,1733
327566490656911,Charanjit Singh Channi,4481
1459035364377194,"Martina Fehlner, MdL",3100
676957922347830,Dietmar Woidke,3487
166021496808171,Annegret Kramp-Karrenbauer,1581
87692819400,Alfredo ANTONIOZZI,2776
238727416280381,Warren Christopher,5409
125845680811480,Lee Hsien Loong,5084
966442970066961,"Larry Miller, MP",2217
373058439451905,Irakli Garibashvili,943
331360213704247,Anne Lambelin,1356
593955894074649,Gavin Newlands MP,1302
186886028046335,Milton Hobus,1444
86611900672,Johnny Isakson,2649
1764400540452321,Steen Christiansen,266
193728807328242,Stephen McPartland,4173
218666628518792,Andrew Gee MP,886
904819546225376,Drew Hendry MP,5666
1427204984216317,"Gordon Hoffmann, MdL",1198
55208415138,Oscar Aguad,714
1544143392559562,Klaus Kaiser,3797
194900680538033,Knut Fleckenstein,5510
191866027863642,Sabine Winton MLA,5107
438460039847259,Patricia Lips,4330
173452976040049,Lee Yi Shyan,1857
1453022544931653,Tim Smith MP - Member for Kew,1983
13883923426,Mazie Hirono,4271
142099522556207,Weverton Rocha,790
225880297592674,Sebastiano Barbanti,570
496456917125387,Andrew Wall MLA,417
113771221981233,Andy Harris,1098
139776099524024,Alicia Ricalde,1330
1684820155161913,David Templeman MLA,4320
26687305428,Daryl Kramp,5481
183583961775415,Dr. Joachim Pfeiffer,5772
691707047549076,Peter Skaarup,1115
438211739615427,Elmar Brok,26
521437877962055,Emma Kealy for Lowan,244
456805764356097,Mariya Gabriel,4081
405936282824547,Adrien Pouliot,5153
564091457036800,Todd Muller MP,4541
351982408331236,Senador Garibaldi Alves,5173
377324119042013,Axelle Lemaire,1832
516782058376475,Alois Rainer,609
45373922188,Osman Baydemir,1225
281563655289039,Vinicio Peluffo,2637
407222402659903,"Annette Sawade, MdB von 2012-2017",2515
258894240972357,Paschal Donohoe,5823
1580633408837996,Neil Gray MP,1144
324431607725028,Wendy Lovell MP,5705
321474347885714,Ernesto Ruffo Appel,4658
650271788337470,Solveig Horne,428
378400778924588,Corrado Di Benedetto,2310
1025528920840018,Amigos de Walter Torres Maldonado,1054
1746114002338972,Elizabeth Kikkert MLA,3192
599650263486865,Chico D'Angelo,3783
698329986850885,Jesse Norman,4468
39198872885,Tarek Al-Wazir,3952
249322151823143,Shaoquett Moselmane MLC,3309
1388239791415306,Bob Blackman MP,4462
616127101832469,Nick Whalen,607
203550842430,Mike Lee,4370
1399801230237219,Uwe Serke MdL,1352
855017227877970,Yasmin Ratansi,5827
337901469666619,Perla Tun,3685
1629829883913244,Maria Eagle MP,4111
139292873479110,Florin Oancea,3881
142000599199390,Bev Shipley,5119
1470980403159554,Amanda Milling MP,3522
38729503137,Roderic O'Gorman,3790
404261579589944,Gerardo Gaudiano Rovirosa,2570
270184573118533,Tracey Crouch,1848
1548601745394948,Steve Rotheram,3565
121166464709061,Heinz Riesenhuber,5251
134516446622428,Eduardo Costa,5301
240629776141934,Mary Wooldridge MP in Eltham,3637
419654778154419,Martin Rosemann,5079
195399673828162,Hoang Mai,3857
295376017278501,Lars Castellucci,3263
455934264436675,Rogelio Frigerio,4818
126349005974,David Bradbury,5695
7606381190,Amy Klobuchar,5861
127442750763418,Marcos Montes Cordeiro,5245
212278285578765,Dep Erivelton Santana,2308
93955318358,Governor Rick Snyder,4557
200005007104424,Phil McColeman,4158
1080191772058257,Uwe Wallrabe,4567
111086375570751,Senator Rachel Siewert,619
629629663751112,Thomas Dang,2008
236867389734453,Jassi Jasraj,2888
204080402942141,Corey Stewart,3384
390828344270067,Luis Armando Melgar,4313
490692437633753,Rik Grashoff,4945
712666485421002,Germain Chevarie,5344
1605017949780170,Christiane Vienne,3927
1195412563899012,Tom van der Lee,2328
68129256634,Darryl Glenn,5383
34848567724,Kyriakos Mitsotakis,5248
477257932385743,Martin Dulig,2120
1482330235332672,Dr. Miro Cerar,4840
173218814499,Edouard Courtial,4186
302901263140722,Vanessa Grazziotin,346
249684318543741,Chris Green,4436
103859252984490,Andreas Rimkus,5657
252137878142246,Rosinha da Adefal,2840
188212361349703,Steve Glazer,3449
296277177908,Cassy O'Connor MP,5451
1537445663210167,Christine Grahame MSP,5660
221589874580608,Jo-Ann Miller MP,1972
214672635464,Jean-Claude Marcourt - Officiel,5457
122770477891114,Chris Said,2885
6901291434,Peter Kent,4159
163190160489585,Vasundhara Raje,5732
539690296167013,Dr Christian Rowan MP,3452
340786422717552,Sean Kelly MEP,1273
473404006150443,Karen Bradley MP,2272
204388219715107,Sam Gyimah,5814
131618273567984,Jeff Landry,4344
1498813583685622,Anders Vistisen - Dansk Folkeparti,5519
1461138617521787,Susanne Leutenegger Oberholzer,4012
1566424690272923,Volker Wissing,1952
6750956837,Larry Bagnell,5046
374082229927,Sergio Massa,4017
209323052426895,Ray Garofalo - Louisiana State Representative,4765
438609252817588,Senator Peter Whish-Wilson,1184
22269950408,Rick Perry,5612
1582886865294457,Doug Eyolfson,3914
239682616088978,Hermes Binner,4149
267579499982000,Adam Kwiatkowski,2061
327630674090836,Nelson Araujo,4245
296496767142600,Milind Deora,514
108675405865193,Delegate Greg Habeeb,4495
787843587973738,Zihni,1559
337897239700571,Peter Kofod Poulsen,4646
1551490161801314,Phil Boswell,5542
474673532571909,Jacqui Dean MP,4739
541863982540824,Patrick Sensburg,1840
288195807982450,Bela Bach,2373
646297405477872,Yeda Crusius,3886
1756921354545136,Lou Correa,4828
193590653989945,Simon Coveney,2419
748586401922525,Henriette Reker,5801
368781750141540,Mayor Ginger Nelson,110
782052248541664,State Representative Jeffery Rezabek,4168
69554133109,Johnny Araya,4106
385576688261876,Councilmember Nancy VanReece - NVR4District8,1195
448010328698132,Don Bacon,5044
339374429464250,Iriny Lopes,4776
191760960857481,Henryk Kowalczyk,1696
217394141743074,Michael Bernhard,3343
1551114491865638,Heike Troles,1925
435278906568260,Matthias Zimmer,2135
1411716462462188,Naz Shah MP,3210
198100480315124,Jose Juan Espinosa,3663
698400060189827,Dan Sullivan,2053
756473267816137,Niky Cantard,314
143462899029472,Imran Khan (official),146
239172972878478,Jane Dodds for Montgomeryshire,1413
533276736728690,Waldenor Pereira,2142
74995874417,Patrick Meinhardt,2717
183533924508,Agustin Rossi,5205
486301424808499,Ignazio Cassis,5269
1470365026621610,Patrick Huot,1121
471301166313910,Catherine McKenna,2296
868640886531043,Nicolas Martin,1623
68221773985,Fadila Laanan,1865
114160156235,Sabine Leutheusser-Schnarrenberger,2893
302584593224671,Frances Fitzgerald,903
328079157308098,Luca Pastorino,1958
407951579258745,Bryan Hughes,1419
161524687249992,Caroline Flint MP,1553
286589004749858,David Monreal Avila,1257
728733757210856,Victoria Prentis,35
606105072869448,Alberto Costa MP,1460
53275233310,Mayor Liz Lempert,564
229547190392110,"Laurin Liu, Candidate NPD, RDMI",951
274326392596110,Margarita Arellanes Cervantes,4764
348506835311346,Bobby Morrissey,4225
305226432958437,Christoph Zimmermann- Unsere Zukunft ist Jetzt,3705
221723521179531,Fiona Simpson MP,4439
331891066912652,Enver Hoxhaj,2959
143272075714717,Nicola Sturgeon,4482
346413895378375,Steve Irons,4721
288309204606853,Mick Gentleman MLA,4438
314715091910426,Diederik Samsom,2936
440244735250,Marc Tarabella,606
90318089359,Kanwaljit Singh Bakshi,2054
1446190458947906,VM Sudheeran,2584
287789063686,Brendan O'Connor MP,1344
350926041651373,Dr David Gillespie MP,1122
918049751575826,Barbara Dolniak,2080
385202804832830,Michael Seufert CDS,2709
1438373589730446,Claus Hjort Frederiksen,3189
383840958337134,Josef Rief,3732
223432904485067,Neil Carmichael,1872
189701787748828,Captain Amarinder Singh,2748
407346450216,Senator Dan Hall,693
176877795693765,Peter Tinley AM,3929
595721543804460,Teotonio Vilela Filho,4746
575076852511420,Senator Kim Carr,2337
215194168605439,Sylvia-Yvonne Kaufmann,2738
155244824599302,Paul Ryan,1199
319452811567113,Aida Hadzialic,1447
176318469116118,"William Owen-Jones Division 2, Gold Coast",772
777350572289811,Abdul Rashid Dostum,2174
171920102858673,Jerome Mika,1430
402939399799939,Senator Enverga,206
1589045731340171,Colin Carrie,2197
48533863048,Vito Bonsignore,5650
9124187907,U.S. Senator Bernie Sanders,684
395640497211143,Jill Seymour MEP,325
147356712104994,Cr Peter Matic,5361
156499414480143,Enio Verri,5402
350090051672532,Dr. Tony Buti MLA,4165
547530398646435,Vander Loubet,3017
204981602946440,Emma Reynolds,3766
1458159167729014,Vicki Ward MP for Eltham,5065
393084927474026,Mark Udall,5596
283560961748679,James Cleverly,2163
1541780879433318,Simon Hoare MP,4381
155656867793782,Winston Peters,4000
190642107714952,Otavio Leite,629
728912523858841,Randeep S. Sarai,891
562266210478582,Lambert van Nistelrooij,1913
1635145326728265,Peter Van Loan,915
1501784390035322,Deo Debattista,4806
342669642518200,Massimo Artini,3652
195292974000042,Noel Rock,1819
211623658062,Dr. Arif Alvi,3093
668729169812570,Caren Lay,1268
275079235865652,Humza Yousaf,567
490057484500952,Dr. Nicole Hoffmeister-Kraut,5899
351784981501494,Pepe Yunes,243
410655005626777,Deputado Federal Lincoln Portela,3787
441587712561025,Marieluise Beck,706
542468615844817,Eduard Kukan,2392
215275598522355,Mara Gabrilli,1835
134543883607821,Damian Drum,1403
9539997067,Syed Kamall MEP,3589
166841220058437,Tom Brake,3575
224778514198891,Trevor Watts,5240
383624591813425,Councillor George Darouze,1979
56158390063,Phil Berger,331
604762262942740,Jamie Strange MP,2410
50581385317,Cesar Maia,2234
137754836268705,"Drew Barnes, MLA",5469
35562911903,Maka Kotto,5559
565883663589089,Jason Falinski,1395
133737666673845,Nigel Farage,422
430681347087363,Ilse Aigner,4274
220159109560,Rajiv Rishyakaran,4899
1438706603045134,Adam Vaughan,2269
327552750689404,Jude Kirton-Darling MEP,1276
86704161022,Klaus Ernst,272
113064389374747,Christelle Lechevalier,1293
439515072798739,Elmar Podgorschek,1449
435851583129781,Dennis Rohde,403
215826952178771,Sebastian Roloff,3534
181426758553161,Randall Garrison,656
213910975288105,Deputado Federal Genecias Noronha,870
273747032417,Friedrich Ostendorff,2666
1375036662524038,Alois Gerig,1860
182554285114879,Shafi Parambil,1629
615544458529162,Eamon Ryan,3420
58080781287,Brian Schatz,4626
789029371232217,Senator David Fawcett,2973
644413982315840,Yeulin Willett,954
144449965668596,Richard Marles MP,2647
728842613851000,Margaret Quirk MLA,157
1544647789094657,Miroslav Poche,1783
297462837021345,Steffen Kampeter,503
600600740046926,Katie Omstead,1851
1378229979121711,Senator Nan Grogan Orrock,2270
178872845468327,Metin Hakverdi,123
150220718376530,Chen Show Mao,289
151496594943131,Ian Borg,5016
179868982071153,Jhonatan de Jesus,3687
341816569252157,Oliver Krischer,3409
274895455959618,Maria Flachsbarth,4339
247918135304452,Silvia Garza,4499
120660834778561,Congresswoman Dina Titus,5798
75570595197,Kelly Block MP,3239
586378098123212,Ralph Brinkhaus,1536
1562871967299227,Joe Ceci,2538
137982309546526,Aida Ayala,2706
288308213836,Rajnath Singh,2615
365789826766113,Stefan Evers,3947
123317111021370,Anja Weisgerber,4422
776784779020038,Kelvin Davis,324
602811439846056,Carol Monaghan - MP for Glasgow North West,852
21392801120,Mitt Romney,2851
78020429052,BARBARA MATERA,3215
275052525891452,Dr. Philipp Murmann,2195
131182018871,Patty Murray,336
143882519070566,Jens Joel,2045
303531599691398,Mariastella Gelmini,5838
227784633952290,Bruno Le Maire,1842
1454102464855985,Amit V. Deshmukh,5887
130955346972893,Jacek Protas,774
1559421730752327,Boris Pistorius,2001
84890878270,Dan Drew,348
84829536902,Will Brownsberger,117
517210481733634,Liz Saville Roberts AS/MP,2214
422482604618109,Tony Sievers MLA: Member for Brennan,5242
340332092731147,Svenja Stadler,2173
905145446229446,Manuel Westphal,4720
342928465888942,Alain Leboeuf,308
164713303726525,Otto Fricke,4161
266300566713568,Adolfo Mesquita Nunes,2450
253767228040945,Alexander J. Herrmann,1780
53732354560,Josip Juratovic,1915
167010313684421,Caio Miranda Carneiro,3245
319331394786924,Hendrik Schmitz,1015
10065481044,Enrico Letta,622
53906687963,Senator David Vitter,3342
885186511538056,Philip Dalidakis MP,2086
774478189268456,Peeni Henare,645
1407144336208695,Gregor Rutz,2362
182546041796641,Costel Alexe,5528
259226437590915,Janaina Riva,1420
1560420877551187,Estelle Grelier,3267
591323027565401,Andrew Broad MP Federal Member for Mallee,1436
114423298599124,Oscar Almaraz Smer,1873
407262292721295,Barisan Nasional,5499
25147938180,Shane Rattenbury MLA,966
317761158301728,Jann Stuckey,3356
157189574453852,Daniel Fishman for Auditor,4929
756569964415311,Carmel Sepuloni MP,433
1470407183278533,"Hartmut Honka, MdL",3461
626888617416986,Alan Brown MP,4130
7958857354,Senator David Bushby,302
425782064147621,Barry Urban MLA,5021
49017107028,Svenja Schulze,2320
284693884906131,Ana Lilia Herrera Anzaldo,1949
189062924509477,Robert Buckland QC MP,1507
18717797731,Sophie in 't Veld,5059
321220311306238,Udo Schiefner,3709
1489889157899497,Kate Washington MP - Member for Port Stephens,4680
140283842842792,Michelle O'Byrne MP,3747
80635590663,Claudia Roth,5524
212812372194819,Laudivio Carvalho,2499
390205037732196,Donatella Albano - Senatrice della Repubblica,4518
352279091525380,Lisa Chesters MP,2555
1504479649763573,Flaviano Melo,778
190036481105772,Pierre-Alain Muet,4431
206585509437022,Natascha Kohnen,4378
521582747863117,Ajay Maken,3366
118323191549671,Greg Walden,680
379793122095056,David Stewart,5169
337721792972929,Bill Enyart,3376
87072433962,Aaron Farrugia,4792
451196535029551,Joachim Stamp,2941
541047199314992,"John Barlow, MP Foothills",2417
59320658487,Bobby Schilling,4922
189243784426317,Hon. William Kabogo Gitau,5319
486203081469505,Johannes Vogel,2134
171724719552511,Jutta Steinruck,5520
100403783399455,Killion Munyama,5527
709826742396322,Laura Ferrara,1703
148479745216425,Bryan May,3698
202499469817925,Senator Anne Urquhart,3789
138031616225097,Antonio Palmieri,5150
163646992503,Rehman Chishti,5199
1418903245032313,Marijana Petir,539
149158155084,Gwendolyn Rutten,3861
383290415106180,Mohamed Salih,3378
135534948152,Murat Hazinedar,2181
321917701263424,Daniela Donno,739
168531583163002,Ben Bradshaw,1394
2057041367767936,Pat Conroy MP,1224
720718844610243,Manuel Zelaya R.,3294
278585725501267,Ron Sandack,2947
426913580659855,Mark McGowan,2435
264320630338108,Mark Helfrich,2317
339479122880272,Angus Robertson - SNP Depute Leader,1788
249091298567045,Mark Schauer,1611
1560147330888040,Winkler Gyula,5239
294493857651676,Rahul Gandhi,1244
213636525475919,Deb Goldberg,2301
485787344864042,Dave Brat,142
1120084394716274,Christian Jung,2050
239811746164361,Olivier Dassault,5113
212645802197793,Steven Wink,3128
537917336408741,Stan Sakamoto,3835
177717252277852,Wes Streeting MP,3269
109479742783542,"Mel Arnold, MP",3000
300218877015053,Antje Kapek,5358
39799605202,Steve Stivers,2167
529674523905439,Carlos McKnight,636
156709261092239,Simon O'Connor,1698
175945832451841,Wayne Swan,3665
308066879321086,Arno Kompatscher,2403
824931954319002,Jessica Shaw MLA,4392
538840262914740,Hugues Bayet,2335
184278081698180,Ashok Gehlot,5600
274117792689792,Senator Claire Moore,5111
165586366789447,Ignacio Diego Cantabria,5496
161756303893852,Senator Bridget McKenzie,1690
181688791842035,Ahmad Zia Massoud,964
635188333236764,Patricia Ceysens,3812
170249909808098,Mark Ridley-Thomas,338
1374427989490497,Linus Power,2755
12840197743,Alan Leong Kah-Kit,4383
725624504128839,Melinda Pavey,955
